"CAT","AN","Q_CAT","Q_AN","FORMULA","Name","IDENT","M_WT","CAT_WT","AN_WT","Max","FLD","Ink","A_WT","ShowCalc","NoMol","FCALC","Visible","order","ShowOrder","Format","Flag","System","qAtom","Atoms","SimpleComp"
"Fe","S",1,2,"FeS2","FeSâ","fes",119.97899627685547,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",3,"Fe 1 55.847 S 2 32.066 ",
" ","S",,1,"S","S","s0",32.066001892089844,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",1,"S 1 32.066 ",
"N","O",2,3,"NH4NO3","NHäNOã","nhn",80.04344177246094,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",9,"N 2 14.00674 H 4 1.00794 O 3 15.9994 ","NH3 1 N2O5 0.5"
"U","O",2,5,"U2O5","UâOå","u5",556.0548095703125,,,0.699999988079071,,false,,false,false,"U2O5,RmOn,UmOn,R2O5",,,1,"##0.##;##0.00;\-;\*",1,"R2O5",7,"U 2 238.0289 O 5 15.9994 ",
"Al","N",1,1,"AlN","AlN","aln",40.98828125,0,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",2,"Al 1 26.98154 N 1 14.00674 ",
"Se",,1,,"Se","Se","se",78.95999908447266,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",1,"Se 1 78.96 ",
,"Br",,1,"Br","Br","br",79.90399932861328,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",1,"Br 1 79.904 ",
"Pb","F",1,2,"PbF2","PbFâ","pbf2",245.19679260253906,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF2",,,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Pb 1 207.2 F 2 18.9984 ",
"Li","Cl",1,1,"LiCl","LiCl","licl",42.393699645996094,,,0.699999988079071,,false,,false,false,"RHaln,RHal",,,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Li 1 6.941 Cl 1 35.4527 ",
"H","O",1,1,"OH","OH","oh",17.007339477539062,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",2,"O 1 15.9994 H 1 1.00794 ",
"Pb","I",1,2,"PbI2","PbIâ","pbi2",461.0090026855469,,,0.699999988079071,,false,,false,false,"RHaln,RHal",,,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Pb 1 207.2 I 2 126.9045 ",
"Sn","Cl",1,2,"SnCl2","SnClâ","sncl2",189.6154022216797,,,0.699999988079071,,false,,false,false,"RHaln,RHal",,,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Sn 1 118.71 Cl 2 35.4527 ",
"Fe","Cl",1,2,"FeCl2","FeClâ","fecl2",126.75240325927734,,,0.699999988079071,,false,,false,false,"RHaln,RHal",,,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Fe 1 55.847 Cl 2 35.4527 ",
"B","N",1,1,"BN","BN","bn",24.817739486694336,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",2,"B 1 10.811 N 1 14.00674 ",
"Mo",,1,,"Mo","Mo","mo0",95.94000244140625,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",1,"Mo 1 95.94 ",
"Te","O",1,3,"TeO3","TeOã","te6",175.59820556640625,,,0.699999988079071,,false,,false,false,"TeO3,RmOn,TemOn,RO3",,,1,"##0.##;##0.00;\-;\*",1,"RO3",4,"Te 1 127.6 O 3 15.9994 ",
"Ca","Cl",1,2,"CaCl2","CaClâ","cacl2",110.9833984375,,,0.699999988079071,,false,,false,false,"RHaln,RHal",,,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Ca 1 40.078 Cl 2 35.4527 ",
"K","F",,,"KHF2","KHFâ","khf",78.10304260253906,,,0.699999988079071,,false,,false,true,,,,3,"##0.##;##0.00;\-;\*",1,"Others",4,"K 1 39.0983 H 1 1.00794 F 2 18.9984 ","KF 1 HF 1"
"Mo","O",,,"MoO3+WO3","MoOã+WOã","mow",0,,,0.699999988079071,,false,,false,true,,,,4,"##0.##;##0.00;\-;\*",1,"Others",0,,
"Pr","O",6,11,"Pr6O11","PræOáá","pr611",1021.4400024414062,,,0.699999988079071,,false,,true,false,"Pr6O11,RmOn,PrmOn",,,1,"##0.##;##0.00;\-;\*",1,"Others",17,"Pr 6 140.9077 O 11 15.9994 ",
"Lu","O",2,3,"Lu2O3","LuâOã","lu",397.93218994140625,,,0.699999988079071,,false,,true,false,"Lu2O3,RmOn,LumOn,R2O3",,,1,"##0.##;##0.00;\-;\*",1,"R2O3",5,"Lu 2 174.967 O 3 15.9994 ",
"Pb","Cl",1,2,"PbCl2","PbClâ","pbcl2",278.10540771484375,,,0.699999988079071,,false,,false,false,"RHaln,RHal",,,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Pb 1 207.2 Cl 2 35.4527 ",
"Pr","O",1,2,"PrO2","PrOâ","pr4",172.906494140625,,,0.699999988079071,,false,,false,false,"PrO2,RmOn,PrmOn,RO2",,,1,"##0.##;##0.00;\-;\*",1,"RO2",3,"Pr 1 140.9077 O 2 15.9994 ",
"Tb","O",1,2,"TbO2","TbOâ","tb4",190.92410278320312,,,0.699999988079071,,false,,false,false,"TbO2,RmOn,TbmOn,RO2",,,1,"##0.##;##0.00;\-;\*",1,"RO2",3,"Tb 1 158.9253 O 2 15.9994 ",
"Al",,1,,"Al","Al","al0",26.98154067993164,26.979999542236328,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",1,"Al 1 26.98154 ",
"Zn","As",1,2,"Zn3As2","ZnãAsâ","znas",346.0132141113281,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",5,"Zn 3 65.39 As 2 74.92159 ",
"Fe","S",1,1,"FeS","FeS","fes1",87.91300201416016,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",2,"Fe 1 55.847 S 1 32.066 ",
"Si","N",2,4,"Si2N4","SiâNä","sin",112.197998046875,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",6,"Si 2 28.0855 N 4 14.00674 ",
"Se","O",1,2,"SeO2","SeOâ","se4",110.95880126953125,,,0.699999988079071,,false,,true,false,"SeO2,RmOn,SemOn,RO2",,,1,"##0.##;##0.00;\-;\*",1,"RO2",3,"Se 1 78.96 O 2 15.9994 ",
"Mn","O",2,7,"Mn2O7","MnâOç","mn27",221.8719024658203,,,0.699999988079071,,false,,false,false,"Mn2O7,RmOn,MnmOn,R2O7",,,1,"##0.##;##0.00;\-;\*",1,"R2O7",9,"Mn 2 54.93805 O 7 15.9994 ",
,"I",,1,"I","I","i",126.90450286865234,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",1,"I 1 126.9045 ",
"Mo","O",1,1,"MoO","MoO","mo2",111.93939971923828,,,0.699999988079071,,false,,false,false,"MoO,RmOn,MomOn,RO",,,1,"##0.##;##0.00;\-;\*",1,"RO",2,"Mo 1 95.94 O 1 15.9994 ",
"Si","N",3,4,"Si3N4","SiãNä","si3n4",140.2834930419922,,,0.699999988079071,,false,,false,false,,,,3,"##0.##;##0.00;\-;\*",1,"Others",7,"Si 3 28.0855 N 4 14.00674 ",
"P","O",2,3,"P2O3","PâOã","p3",109.9457015991211,,,0.699999988079071,,false,,false,false,"P2O3,RmOn,PmOn,R2O3",0,,1,"##0.##;##0.00;\-;\*",1,"R2O3",5,"P 2 30.97376 O 3 15.9994 ",
"Sr","O",1,3,"SrF2","SrFâ","srf2",125.6167984008789,87.62000274658203,19,0.699999988079071,,false,,true,false,"RFn,RHaln,RF2",0,,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Sr 1 87.62 F 2 18.9984 ",
"Mn","F",1,2,"MnF2","MnFâ","mnf2",92.9348373413086,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF2",0,,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Mn 1 54.93805 F 2 18.9984 ",
"Mn","Br",1,2,"MnBr2","MnBrâ","mnbr2",214.74600219726562,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Mn 1 54.93805 Br 2 79.904 ",
"Mn","Cl",1,2,"MnCl2","MnClâ","mncl2",125.84349822998047,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Mn 1 54.93805 Cl 2 35.4527 ",
"Cr","O",1,3,"CrF3","CrFã","crf3",108.99130249023438,52,19,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Cr 1 51.9961 F 3 18.9984 ",
"Nd","F",1,3,"NdF3","NdFã","ndf3",201.23519897460938,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Nd 1 144.24 F 3 18.9984 ",
"Yb","F",1,3,"YbF3","YbFã","ybf3",230.0352020263672,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Yb 1 173.04 F 3 18.9984 ",
"Er","F",1,3,"ErF3","ErFã","erf3",224.2552032470703,167.25999450683594,19,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Er 1 167.26 F 3 18.9984 ",
"R","O",,,"CaO+MgO","CaO+MgO","camg",0,,,0.699999988079071,,false,,false,true,,0,0,4,"##0.##;##0.00;\-;\*",1,"Others",0,,
"R","O",,,"FeO+Fe2O3","FeO+FeâOã","fefe",0,,,0.699999988079071,,false,,false,true,,0,0,4,"##0.##;##0.00;\-;\*",1,"Others",0,,
"Si","F",1,4,"SiF4","SiFä","sif4",104.0791015625,28.09000015258789,19,0.699999988079071,,false,,false,false,"RFn,RHaln,RF4",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",5,"Si 1 28.0855 F 4 18.9984 ",
"Be","F",1,2,"BeF2","BeFâ","bef2",47.00897979736328,9.010000228881836,19,0.699999988079071,,false,,true,false,"RFn,RHaln,RF2",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Be 1 9.012182 F 2 18.9984 ",
"U","O",3,8,"U3O8","UãOè","u38",842.081787109375,,,0.699999988079071,,false,,false,false,"U3O8,RmOn,UmOn",0,0,1,"##0.##;##0.00;\-;\*",1,"Others",11,"U 3 238.0289 O 8 15.9994 ",
"Tl","O",2,3,"Tl2O3","TlâOã","tl23",456.7648010253906,,,0.699999988079071,,false,,false,false,"Tl2O3,RmOn,TlmOn,R2O3",0,0,1,"##0.##;##0.00;\-;\*",1,"R2O3",5,"Tl 2 204.3833 O 3 15.9994 ",
"N","O",1,2,"NO2","NOâ","no2",46.00553894042969,,,0.699999988079071,,false,,false,false,"NO2,RmOn,NmOn,RO2",0,0,1,"##0.##;##0.00;\-;\*",1,"RO2",3,"N 1 14.00674 O 2 15.9994 ",
,,,,"NH4Cl","NHäCl","nh4cl",53.4911994934082,,,0.699999988079071,,false,,false,true,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",6,"N 1 14.00674 H 4 1.00794 Cl 1 35.4527 ","NH3 1 HCl 1"
"Sb","O",1,2,"SbO2","SbOâ","sb4",153.74879455566406,121.75,15.989999771118164,0.699999988079071,,false,,false,false,"SbO2,RmOn,SbmOn,RO2",0,0,1,"##0.##;##0.00;\-;\*",1,"RO2",3,"Sb 1 121.75 O 2 15.9994 ",
"Li","F",1,1,"LiF","LiF","lif",25.93939971923828,6.940000057220459,19,0.699999988079071,,false,,true,false,"RFn,RHaln,RF",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Li 1 6.941 F 1 18.9984 ",
"Al","N",2,3,"Al2N3","AlâNã","al2n3",95.9832992553711,,,0.699999988079071,,false,,false,false,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",5,"Al 2 26.98154 N 3 14.00674 ",
"Ba",,,,"BaSO4","BaSOä","baso",233.39059448242188,,,0.699999988079071,,false,,false,true,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",6,"Ba 1 137.327 S 1 32.066 O 4 15.9994 ","BaO 1 SO3 1"
"Be",,,,"BeSO4","BeSOä","beso",105.07579803466797,,,0.699999988079071,,false,,false,true,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",6,"Be 1 9.012182 S 1 32.066 O 4 15.9994 ","BeO 1 SO3 1"
"B","F",1,3,"BF3","BFã","bf3",67.80619812011719,,,0.699999988079071,,false,,false,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"B 1 10.811 F 3 18.9984 ",
"Bi",,,,"BiOBr","BiOBr","biobr",304.8837890625,,,0.699999988079071,,false,,false,true,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",3,"Bi 1 208.9804 O 1 15.9994 Br 1 79.904 ","Bi2O3 0.3333 BiBr3 0.3333"
"Bi",,,,"BiOCl","BiOCl","biocl",260.4324951171875,,,0.699999988079071,,false,,false,true,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",3,"Bi 1 208.9804 O 1 15.9994 Cl 1 35.4527 ","Bi2O3 0.3333 BiCl3 0.3333"
"Ca","Br",1,2,"CaBr2","CaBrâ","cabr2",199.88600158691406,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Ca 1 40.078 Br 2 79.904 ",
"K","Cl",1,1,"KCl","KCl","kcl",74.5510025024414,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"K 1 39.0983 Cl 1 35.4527 ",
"K",,,,"K2SO4","KâSOä","kso",174.26019287109375,,,0.699999988079071,,false,,false,true,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",7,"K 2 39.0983 S 1 32.066 O 4 15.9994 ","K2O 1 SO3 1"
"Na",,,,"Na2SO4","NaâSOä","nas4",142.04319763183594,,,0.699999988079071,,false,,false,true,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",7,"Na 2 22.98977 S 1 32.066 O 4 15.9994 ","Na2O 1 SO3 1"
"Pb","O",3,4,"Pb3O4","PbãOä","pb34",685.5975952148438,,,0.699999988079071,,false,,false,false,"Pb3O4,RmOn,PbmOn",0,0,1,"##0.##;##0.00;\-;\*",1,"Others",7,"Pb 3 207.2 O 4 15.9994 ",
"Pb","O",1,2,"PbO2","PbOâ","pb4",239.1988067626953,,,0.699999988079071,,false,,true,false,"PbO2,RmOn,PbmOn,RO2",0,0,1,"##0.##;##0.00;\-;\*",1,"RO2",3,"Pb 1 207.2 O 2 15.9994 ",
"Pb",,,,"PbBF4","PbBFä","pbbf4",294.0046081542969,,,0.699999988079071,,false,,false,true,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",6,"Pb 1 207.2 B 1 10.811 F 4 18.9984 ",
"Si","O",1,1,"SiO","SiO","si2",44.08489990234375,,,0.699999988079071,,false,,false,false,"SiO,RmOn,SimOn,RO",0,0,1,"##0.##;##0.00;\-;\*",1,"RO",2,"Si 1 28.0855 O 1 15.9994 ",
"Si","C",1,1,"SiC","SiC","sic",40.096500396728516,,,0.699999988079071,,false,,false,false,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",2,"Si 1 28.0855 C 1 12.011 ",
"Sn","O",2,3,"Sn2O3","SnâOã","sn3",285.418212890625,,,0.699999988079071,,false,,false,false,"Sn2O3,RmOn,SnmOn,R2O3",0,0,1,"##0.##;##0.00;\-;\*",1,"R2O3",5,"Sn 2 118.71 O 3 15.9994 ",
"Tl","F",1,1,"TlF","TlF","tlf",223.38169860839844,,,0.699999988079071,,false,,false,false,"RFn,RHaln,RF",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Tl 1 204.3833 F 1 18.9984 ",
"Ge","O",1,1,"GeO","GeO","ge2",88.6093978881836,,,0.699999988079071,,false,,false,false,"GeO,RmOn,GemOn,RO",0,0,1,"##0.##;##0.00;\-;\*",1,"RO",2,"Ge 1 72.61 O 1 15.9994 ",
"La","F",1,3,"LaF3","LaFã","laf3",195.90069580078125,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"La 1 138.9055 F 3 18.9984 ",
"Ag","I",1,1,"AgI","AgI","agi",234.772705078125,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Ag 1 107.8682 I 1 126.9045 ",
"Bi","Cl",1,3,"BiCl3","BiClã","bicl3",315.3385009765625,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Bi 1 208.9804 Cl 3 35.4527 ",
,"C",,1,"C","C","c",12.01099967956543,,,0.699999988079071,,false,,false,false,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",1,"C 1 12.011 ",
"Cd","F",1,2,"CdF2","CdFâ","cdf2",150.40780639648438,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF2",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Cd 1 112.411 F 2 18.9984 ",
"Cs","F",1,1,"CsF","CsF","csf",151.90379333496094,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Cs 1 132.9054 F 1 18.9984 ",
"Cu","Br",1,1,"CuBr","CuBr","cubr",143.4499969482422,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Cu 1 63.546 Br 1 79.904 ",
"Cu","Cl",1,1,"CuCl","CuCl","cucl",98.99870300292969,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Cu 1 63.546 Cl 1 35.4527 ",
"Cu","I",1,1,"CuI","CuI","cui",190.45050048828125,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Cu 1 63.546 I 1 126.9045 ",
"Ga","F",1,3,"GaF3","GaFã","gaf3",126.71820068359375,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Ga 1 69.723 F 3 18.9984 ",
"K","I",1,1,"KI","KI","ki",166.0028076171875,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"K 1 39.0983 I 1 126.9045 ",
"N","O",2,5,"N2O5","NâOå","n2o5",108.010498046875,,,0.699999988079071,,false,,false,false,"N2O5,RmOn,NmOn,R2O5",0,0,1,"##0.##;##0.00;\-;\*",1,"R2O5",7,"N 2 14.00674 O 5 15.9994 ",
"Na","I",1,1,"NaI","NaI","nai",149.89430236816406,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Na 1 22.98977 I 1 126.9045 ",
"Nb","Cl",1,3,"NdCl3","NdClã","ndcl3",250.5980987548828,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Nd 1 144.24 Cl 3 35.4527 ",
"Pb","F",1,3,"PbF3","PbFã","pbf3",264.1951904296875,,,0.699999988079071,,false,,false,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Pb 1 207.2 F 3 18.9984 ",
"Pd",,1,,"Pd","Pd","pd0",106.41999816894531,,,0.699999988079071,,false,,false,false,,0,0,3,"##0.##;##0.00;\-;\*",1,"Others",1,"Pd 1 106.42 ",
"Rb","F",1,1,"RbF","RbF","rbf",104.46620178222656,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Rb 1 85.4678 F 1 18.9984 ",
"Th","F",1,4,"ThF4","ThFä","thf4",308.0317077636719,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF4",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",5,"Th 1 232.0381 F 4 18.9984 ",
"Ti","O",2,3,"Ti2O3","TiâOã","ti3",143.75819396972656,,,0.699999988079071,,false,,true,false,"Ti2O3,RmOn,TimOn,R2O3",0,0,1,"##0.##;##0.00;\-;\*",1,"R2O3",5,"Ti 2 47.88 O 3 15.9994 ",
"Ti","F",1,4,"TiF4","TiFä","tif4",123.87359619140625,,,0.699999988079071,,false,,false,false,"RFn,RHaln,RF4",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",5,"Ti 1 47.88 F 4 18.9984 ",
"Tm","O",2,3,"Tm2O3","TmâOã","tm",385.8666076660156,,,0.699999988079071,,false,,false,false,"Tm2O3,RmOn,TmmOn,R2O3",0,0,1,"##0.##;##0.00;\-;\*",1,"R2O3",5,"Tm 2 168.9342 O 3 15.9994 ",
"Y","F",1,3,"YF3","YFã","yf3",145.90109252929688,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Y 1 88.90585 F 3 18.9984 ",
"Zn","Cl",1,2,"ZnCl2","ZnClâ","zncl2",136.29539489746094,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Zn 1 65.39 Cl 2 35.4527 ",
"Hg","O",1,1,"HgO","HgO","hg",216.5894012451172,,,0.699999988079071,,false,,false,false,"HgO,RmOn,HgmOn,RO",0,0,1,"##0.##;##0.00;\-;\*",1,"RO",2,"Hg 1 200.59 O 1 15.9994 ",
"Hg","Br",1,2,"HgBr2","HgBrâ","hgbr2",360.39801025390625,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Hg 1 200.59 Br 2 79.904 ",
"Hg","Cl",1,2,"HgCl2","HgClâ","hgcl2",271.4953918457031,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Hg 1 200.59 Cl 2 35.4527 ",
"Sn","F",1,2,"SnF2","SnFâ","snf2",156.70680236816406,,,0.699999988079071,,false,,false,false,"RFn,RHaln,RF2",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Sn 1 118.71 F 2 18.9984 ",
"Gd","F",1,3,"GdF3","GdFã","gdf3",214.2451934814453,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Gd 1 157.25 F 3 18.9984 ",
"Hf","F",1,4,"HfF4","HfFä","hff4",254.4835968017578,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF4",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",5,"Hf 1 178.49 F 4 18.9984 ",
"In","F",1,3,"InF3","InFã","inf3",171.81520080566406,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"In 1 114.82 F 3 18.9984 ",
"Ba","Cl",1,2,"BaCl2","BaClâ","bacl2",208.23240661621094,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Ba 1 137.327 Cl 2 35.4527 ",
"Ce","F",1,3,"CeF3","CeFã","cef3",197.11019897460938,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Ce 1 140.115 F 3 18.9984 ",
"Dy","F",1,3,"DyF3","DyFã","dyf3",219.4951934814453,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Dy 1 162.5 F 3 18.9984 ",
"Eu","F",1,3,"EuF3","EuFã","euf3",208.960205078125,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Eu 1 151.965 F 3 18.9984 ",
"Ho","F",1,3,"HoF3","HoFã","hof3",221.92550659179688,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Ho 1 164.9303 F 3 18.9984 ",
"K","Br",1,1,"KBr","KBr","kbr",119.0022964477539,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"K 1 39.0983 Br 1 79.904 ",
"Lu","F",1,3,"LuF3","LuFã","luf3",231.9622039794922,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Lu 1 174.967 F 3 18.9984 ",
"Pr","F",1,3,"PrF3","PrFã","prf3",197.90289306640625,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Pr 1 140.9077 F 3 18.9984 ",
"Sm","F",1,3,"SmF3","SmFã","smf3",207.35519409179688,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Sm 1 150.36 F 3 18.9984 ",
"Tb","F",1,3,"TbF3","TbFã","tbf3",215.92050170898438,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Tb 1 158.9253 F 3 18.9984 ",
"Tm","F",1,3,"TmF3","TmFã","tmf3",225.9293975830078,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Tm 1 168.9342 F 3 18.9984 ",
"Zn","Br",1,2,"ZnBr2","ZnBrâ","znbr2",225.197998046875,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Zn 1 65.39 Br 2 79.904 ",
"Na","Br",1,1,"NaBr","NaBr","nabr",102.893798828125,,,0.699999988079071,,false,,false,false,"RHaln,RHal",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",2,"Na 1 22.98977 Br 1 79.904 ",
"Co","F",1,2,"CoF2","CoFâ","cof2",96.93000030517578,,,0.699999988079071,,false,,false,false,"RFn,RHaln,RF2",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Co 1 58.9332 F 2 18.9984 ",
"Co","F",1,3,"CoF3","CoFã","cof3",115.92839813232422,,,0.699999988079071,,false,,false,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Co 1 58.9332 F 3 18.9984 ",
"Cu","F",1,2,"CuF2","CuFâ","cuf2",101.54280090332031,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF2",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",3,"Cu 1 63.546 F 2 18.9984 ",
"Fe","F",1,3,"FeF3","FeFã","fef3",112.84220123291016,,,0.699999988079071,,false,,true,false,"RFn,RHaln,RF3",0,0,2,"##0.##;##0.00;\-;\*",1,"Halides",4,"Fe 1 55.847 F 3 18.9984 ",
